,video_id,comments
475,rMD7oFrHhek,"['Rosé so cute', 'Hi❤', ""If you are watching it in 2023 congratulations you have reached to  BLACKPINK's least viewed video"", 'Why is it the least watched video on this channel?', 'least viewed omg', 'Rose❤', 'anyone else scrolled to the bottom of black-inks least viewed video', 'this is the most unpopular video 😢', 'Lisa is so cool!!', 'People watching in 2023 are legends']"
476,eu_8kk_BVmo,"['Where is jennie?', 'I was really laughing very hard when Lisa said"" I will drink your coffee""😂😂', 'where is jennie?', 'I ❤ jisoo', 'Wath no jennie😢', 'Lisa is so funny', 'Jisoo', '🖤💓🍟', 'Kalian humble sekali', 'blackpink saragheo']"
477,kgtnZFKKAxU,"['they are so cute😍😍', 'chaennie so cutee', 'I love jennie ❤', '❤❤❤❤', '0:13 omg en uno igualito me subí re emocionada y bajé con miedo a las alturas que te ponen de cabeza 😭', 'I love them all!! Im like Jisoo, every time my family and I go to the amusement park, I stand aside as im scared of most of the rides. I petrified of Heights!!', '2023-2024 who is here', '😂😂😂🎉🎉🎉', 'Jennie have beautiful kind soft and pure soul', 'I love Jennie so much']"
478,lrumhMzxPLc,"['Pengen ngerti bahasa nya❤🍭', '6:15 lisa 😂😂😂', 'Jisoo dancing is such a vibe😂 we need coachella', ""I can't understand why jisoo is scared from butterflies"", 'i really like lisoo and channie together ❤❤❤❤❤', 'I am a super obsessed animal-lover so I loved this video so much❤', 'Lucu sekali', 'Чису ❤❤❤осия', '5년전,,,블핑은 레전드지,,,,', 'Jerapah nya lucu sekali']"
479,t1s-U-xadpA,"['TΛP OИ Λ ƆLIP TO PΛSTE IИ THE TEXT BOX❤❤❤❤', '혹시 블랙핑크 판다 사육사 체험하러 간 영상 링크좀 주실수 있으신가요..? 그게 검색을 해도 안 나와서 ㅠㅠ', 'I love korean street food', 'seeling all this i feel like i am traveling with them ❤❤❤❤❤ made me happy', 'Genesis🦧😢🖤\U0001fa77🦧🦧', 'BLACKPINK Press Conference: So, lioness, what do you think about your food? 🍗 \nLioness: *Gimme some mote*', 'Thy gye biut gfy ftr kihdf', '😊😊😊😊😊', 'Jisoonie always savage to lisayaah😂😂😂 its fate😂😂', '🎉🇻🇳🇰🇷']"
480,ZNziUUhjmvI,"['❤️', '지소야 너 정말 예쁘고 정말 귀엽지, 모르겠니?😭', '🖤💖', 'Blackpink house is the Best idea,that YG had!!', 'Miss these 4 amazing girls', 'LAS AMOO', '❤', '3:28  she too cute', 'Blackpink❤❤❤❤❤❤❤❤❤ ı love youuuuu❤❤❤❤❤❤❤', '❤']"
481,BmRRxdXaKJU,"['WHO LOVES THEM😭😭😭😭😭🐥🐿🐻🐰', 'بروح اشوفه الحين 😭', 'كيوووووتتت حمممااااسسس', 'BLACKPLNK ❤❤❤❤', 'BLACKPLNK ❤❤❤❤', '480k 495', '480к', 'Rose ❤❤❤', 'Blackpink so cute', '💖💖']"
482,Y_hUc-AIvto,"['Cái gì vậy bây:>', 'Who was looking for the least viewed video?', '7 years with blackpink \nIs the best part of my life ❤❤❤', '2023?', 'Blackpink te amo', 'Đây là video ít lượt xem nhất BP', 'all blackpink house video has the less views in the channel', 'this is blackpink’s most least-viewed video', '❤❤❤❤', 'love thhis']"
483,rMGwt1sBMq4,"['Blackpink love jisoo kim jennie kim rose lisa solo concert blackpink lorie bressac \n💖💖💖💖💖💖💖💖💖💖💖💖', 'Kangen BPH 😭', '❤️', 'Jichu never fails to make us laugh😂🤍🤣', ""1:33 Chaeyoung's feet 🤣🤣🤣"", ""I'm returning Blackpink House for the fourth time 😊"", 'Now what you wished for has happened, Jenny', 'Rose: Warm our cold bodies and hearts\nMe: 💀 Rose, your hearts are not cold, they are pure honestly and kindness.', 'Rose so cute ❤', 'SON TAN LINDAS ❤😭']"
484,orSVp0mMxRQ,"['l really like channie together ❤❤❤❤', 'Yes gzgzy ts', '아이러브유 블랙핑크', 'When they say pineapple fried rice, this restaurant really means fried rice ON pineapple 🍍', 'i like it . i like it', 'this is how you stay rich folks...do what Jisoo does...""I have no money"" all the time! LOL...i just love how just funny she is naturally\nRosé is literally me when I eat anywhere...mute and eating until I can\'t anymore\nJennie and Lisa are just vibing out and always have such a great attitude towards anything their doing...especially with food LOL', '귀여운', 'Views is more important than likes', 'They should definitely keep doing more vlogs like this.🤩🫶🏼', 'I love BLACKPINK❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😊😊😊😊😊😊😊😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊']"
485,Vlsh3fuXzv8,"['mach     ccfvnbh  ;hy/j/m/jmjm/ rdttmjkhkd,.v.', '5:25 song name?', 'Is this  beach where Blackpink went  ?', 'Jennie look beautiful with flower❤️', '❤❤❤ 0:27', 'Lisa bias \n\n\n\n👇👇👇👇👇👇❤️cmnt', 'Jennie look prettiest with her flower♡', '2:12 jennie voice♡', 'i just love how when each of the girls pair up you can tell just how different each pair is lol...also man when boombayah came on that was just priceless, seeing their reaction lol.', 'B LY LY BODO']"
486,SQG-sWDolJ0,"['Jennie said she will buy a jetski when she makes more money but she designed a ferari car now,', 'I love you BLACKPINK🖤💗', 'I Love you Lisa rosê Jennie jisoo', ""Can't stop rewatching this series. Their friendship is so sweet and pure.❤ Also could someone please tell me what song is played at around 6:22 during the Lisa and Rosé moment? Thank you."", 'Lisa and rose the tall best friends and jisoo and jennie the short best friends', '우리는 당신을 매우 사랑합니다 블랙핑크 터키에 오세요', 'Lisa: Hold on tight! One more time! It’s really scary! It’s been a long time?\nJisoo: You drops us, no money!\nJennie: \U0001fae8\U0001fae8 DIRECTION GUYS!! SENSE OF DIRECTION!! DIRECTION!! 🤢🤢🤢\nRose: 😓🤪', 'Terlihat seneng sekali kalian bisa liburan, happy selalu', '🙂', ""One, two, three, let's go, 저 우주 위로\n날아갈 듯 춤추러 가, hey\nLet's dance the night away""]"
487,DCjhRYqHYKU,"['uda 5th ajaa, perasaan baru kemarin liat blackpink debut, miss 2018 with blackpink ❤❤❤', 'Jisoo unie is so cute', 'Vai crescer jisoo 🙄🙄', 'Jisoorose 👍👍😍😁❤️🥰💖👌👌👌👩\u200d❤\u200d💋\u200d👩🤢', '❤', 'Jisoo went from scared to delightful when she jumped of 😂 she’s so cute like a little kid ❤', '🎉😂', ""I'm jisoo i'm okay😂😂😂"", '지수는 올라가기 무서워 보이는데 너무 귀엽네요 😊❤️', 'After 5 years and I guess there still some people who haven\'t noticed Jisoo ""i know your face"" clip has the camera in her helmet, while in the ""my heart so bonceu"" it doesnt have it.']"
488,HGcOwDbwfW0,"['😍', 'Came back here cus i miss them ❤', 'Lisa rose jisoo jiene', '🏝Nice girls👧', '❤❤❤', '638k 045', '637к', 'Ameeee este capitulooooo, quiero unas vacaciones asiiiiiiii', 'I am come back', 'Woooooow,cute blackpink girls']"
489,H55MOO1N0hA,"['智秀最棒了', 'ㅏ미ㅑ무 ㅠㄷㄱ 드ㅔㅁㅅ ㅠ도ㅑ셔 ㅣㅕ쳐', '勉強', 'Why the background music is music of baby monster', 'The girls are really cute as always💓💓🥺🥺', 'Hola 💗❤️❣️', 'Disini rose bentuknya bagus ga lurus kaya sekarang rambutnya juga cocok', '우리가 말했듯이 우리는 그들이었다', '0:07 Jisoo, nunca olvidaremos tu icónica frase JAJJAJAJ', 'Müq❤']"
490,mRR12SiTaHc,"['November 04, 2023\nstill watching this❤', 'ее отчим хороший человек ❤', '우리는 우리 여왕들을 영원히 사랑합니다', 'I CAN FEEL THAT FAMILY LOVE AND WARM♥️♥️💟💟💟♥️💌💌❤️💌❤️💌❤️💌❤️💌💌💟💌💟💌💟💌💌💟💌💟💌💟💌💟💌💟💌💟💌💟💌❤️💌💌💟💌💟💌💟❤️💌💌💟💌💟💌❤️💌💌❤️💌❤️💌❤️💌❤️💌❤️💌❤️💌❤️💌💟💌💟💌💟💌💟💌💟💌💟💟💌💌💟💌💟💌💟💟💌💌💟💌💟💌💟💌', ""Love you\nI'm kids\nI'm favs\nLove love love Lisa\nI'm 11"", 'Kangen Blackpink', 'the best blackpink reality show ever😭💞', '👨🏻\u200d🍳🏆🏆🏆🏆🟪🟪🟪🟪🟪🎀🎀🎀🎀🎀🎀', '👨🏻\u200d🏫🤰🏻', '👨🏻\u200d🏫🫂แฟนB💍💍🪞🪟🪟🪟🪟🪟🪟🪟🪟🪟🪟🪟🪟🪟🪟🧻🧻🧻🧻🧻🧻🧻🧻🧻🧸🧸']"
491,M0-fH_lAn-Q,"['❤️', 'I wanna visit thailand so bad', 'The are sooooooo handsome they love and support each other \n\n\n\nPeople  who agree whit that \n\nPlease like', 'Anyone from 2023?😢', 'I love these girls with all my heart, They make me truly happy just watching them <3!!!!', '5년 전 서울에서 그들을 만났어요', ""I love you  BLΛƆKPIИK  ❤❤❤❤\nBLΛƆKPIИK - 'BOOMBAYAH' MV\n01:52 ━━━●───── 03:08\n     ⇆ㅤㅤ ◁ㅤ ❚❚ㅤ ▷ㅤ ㅤ↻\ufeff\n                  ılıılıılıılıılıılı\nᴠᴏʟᴜᴍᴇ : ▮▮▮▮▮▮▮▯▯▯ \n🌎🚀\u3000°\u3000\u3000🌓\u3000•\u3000\u3000.°•\u3000\u3000🚀 ✯\u3000\u3000\n\u3000\u3000\u3000★\u3000*🅑🅛🅐🅒🅚🅟🅘🅝🅚✯\u3000\u3000°\u3000\u3000\u3000\u3000\u3000°·\u3000🚀\u3000\n.🚀\u3000\u3000\u3000•\u3000°★\u3000•\n▁▂▃▄▅▆▇▇▆▅▄▃▂ \n⠀\n               ○＿＿＿＿＿＿＿＿＿\n                 ∥                                |\n                 ∥     BlackPink🎀     |\n                 ∥                                |\n                 ∥￣￣￣￣￣￣￣￣\n       ∧_∧   ∥\n    (`･ω･ ) ∥\n    ヽ    つ０\n     し―Ｊ \n┻┳|\n┳┻|―⌒)\n┻┳|ω•๑) ♡\n┳┻|⊂ /\n┻┳| ∪\n        💕BlackPink💕\n\n          🍓｡･ﾟ♡ﾟ･｡🍒｡･ﾟ♡ﾟ･｡🍓\n(\\_(\\\n(｡- .•)      💕Blink💕\no_(“)(“)\n          🍓｡･ﾟ♡ﾟ･｡🍒｡･ﾟ♡ﾟ･｡🍓 \n✾⚅✼⚄✼⚃✼⚂✼⚁✼⚀✾\n┊    ┊    ┊    ┊    ┊    ┊\n┊    ┊    ┊    ┊    ┊    🎀\n┊    ┊    ┊    ┊    ❤️    \n┊    ┊    ┊   💛    K\n┊    ┊   💚    N\n┊   💙   I\n🖤   L\n B\n✼⚀✾⚁✾⚂✾⚃✾⚄✾⚅✼"", 'This episode was DREAMY.. I always come back to this rooftop episode idk why.. Playing Stay on repeat because of this.... Oct 2023', '블랙핑크와 같은 집에서 살고 싶다!!!', 'i come back to these Blackpink House episodes because they truly are just a breathe of fresh air and i just love how we can all see the different personalities of each lady and how they grew to become not best friends, but sisters.']"
492,R0Dze7Jlr4E,"['나는 블랙핑크를 좋아한다', 'Blackpink seni cok seviyorum 8:29', 'Abc', 'Hi😊❤🎉', '😂😂', '이것이 내가 당신을 사랑하는 이유입니다.🖤💖👑🇰🇷', '🖤💗♾️4ever41️⃣👑💎🌹🌹🌹🌞🦋🐞🍀👋', 'X', 'Hola soy de peru', 'Lisaaaaaaaaaaaaaaaaaaaa kamu cantik banget love you ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️😾❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️💗❤️❤️❤️❤️❤️❤️❤️❤️💓💖💖💋💔❣️💓💗💖💝💖💗💗💖💝💗💗💖💗💓💕💞💞💞💞💞💞💞💞💞💞💕💕💕💕💕💕💕💕💕💕💝💖💗💓💖💝💗❣️💝💖💗💓💗💖💝💖💗💗💗💓💓💗💗💖💖💗💗💓💖❣️💝💖💗💓💗💖💖💖💗💗💗💗💗💖💖💗💗💗💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💝💝💝💝💝💖💖💝💖💖💖💖💖💖💖💖💖💗💗💓💗💖💝❣️♥️💕💞💞💕💕💕💕♥️💖💖💗💗💗❤️💗💖💗💗💝💗💗💖💝💗💗💗💖💗💗💝💖💗💖💖💖💝💗💗💓💖💝💖❣️💖💗💋💗💗💖💖💗💗💖💖💗💖💖💖💖💝💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💔💔💔💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋😻']"
493,9ZAr9z7woHo,"['Was Rosé 15 years old?', ""Jennie didn't eat anything in the restaurant 😭"", 'Volvamos a esos tiempos 💕', 'Las amo 💕💕', 'Its 2023 and im watching BLACKPINK house \n\nWatching this is another level relax 😅', 'I miss blackpink house❤', ""I bet chaeyoung can't  live without food"", 'Love rosie❤', 'Blackpink Eating from 1-4:\n1. Definitely Rose: she’s so concentrated on eating and omigod eats so much!\n2. Jisoo: Idk why but she’s fairly focused sometimes takes pictures but mostly eats well.\n3. Lisa: picture girl. She eats a lot but takes so many pics.\n4. Jennie: normally she eats well but gurly, SHES THE INSTANT CAMERA.', 'I love rose']"
494,Av0bctIdL7A,"['Love you blackpink', 'Jisoo , she is so cute', 'I want new blackpink vlogs 😢plz', 'Jisoo is so cutee', 'Njnjnn', '674k 964', '674к', 'Amo estoy videos, ojala algún dia vuelban a hacer algo parecido', 'Love you Jennie❤', '🙏💞🌻🌞💫🌹💞\ni love you blackpink\nvery cute\nThank you so much.']"
495,f1xIeTCgoFk,"['I love u , black pink ❤', 'Yryu4ueuuuff7tutucu8c7huyutu66y', 'PERFECT 4!! ❤️', '로즈 당신은 정말 아름답습니다 나는 당신을 좋아합니다 나는 당신을 사랑합니다 로즈❤❤', '❤❤❤❤❤❤❤❤', 'I don’t know if yall saw it or not but when jisoo part came while dancing u could see rosé sliding while moving😂', '내 아내가 발리에서 기다리지 않도록 블랙핑을 약속해주세요...바유 한 손', 'Oh Dios aquí viéndolo en el 2023 blackpink las mejores porque lo digo yo 💕💕💕💕💕💕', 'Jisoo is so cute❤💝💖', 'LISA your style from head to toe in here is my favorite 💕🔥']"
496,tECX4Ty9wrs,"['💖', 'Jenie so cute 😂 ❤❤', 'love you Blackpink❤❤❤❤❤❤', 'Aaaa~~ I like this 🖤BLΛƆKPIИK💗 my fans this Lisa and Rose I love you mem blackpink', 'omg', 'Love you blackpink 💓 💗 💖', 'GEMESSS BANGET MEREKA YA AMPUNNNN', 'i love💓black pink🌸i m from moroocooooo🤗', 'YOU GUYS MADE ME HAPPY, MADE US HAPPY, THANKYOU FOR EXISTING, SO KEEP SHINING GURLS 🖤💗✨✨🔥', 'Specialy lisa love u sister 💖💖']"
497,yOmGcJTdu5o,"['drffiijtd5fooukkhuuuf😊🎉❤', 'The girl is too lucky.. she got free hug from lisa .', 'The fact that the blink did not recognize Jisoo after talking and being around them (lisa)  is heartbreaking 💀💀😭', 'We can make 10 million', 'Jisoo so cute', '🖤\U0001fa77', '8:13 history was made', 'Missing this era so much.', 'I really love jennie outfit♡', 'Jisoo is so cute ❤']"
498,pvNy3hU6v6k,"['Bu seri sarıyor!', '😂 soo cute!❤', 'Rosè is soo kind😭omg🥲', 'yghjjcrg', '7:54', '❤', 'Black pink😘😘😘😘', 'Iu wá❤❤💕💕', 'Teddy: Steps in phone\nJennie, Jisoo, Rose, Lisa: AYO UR PHONE', 'Blackpink funny 😂😂😂😂😂']"
499,TUkpjt8B0Rg,"['나는 당신의 로제 팬이에요', 'Iam like', '不是', 'We need season two of blackpink please', 'I think i love thailand because of the food', 'Pikatchuuuu😂😂😂😂', 'Newest comment', 'why cant jennie eat? :(((( 7:56', 'Lisa look soooooo cute', 'JISOO CUTE❤❤❤❤\nROSÈ❤❤❤❤\nJENNIE I LOVE❤❤❤\nLISA WOW❤❤❤❤']"
500,PPqE6Z7Qeqo,"['Hey, blackpink my favourite blacpink jennie', 'Chaennie foevever ❤️\u200d🩹', 'you have a parachute', 'Jisoo s such a vibe😂😂😂', '😂😂😂😂😂😂😂', '채영이 이때 진짜 아가였다 ,, 넘 귀여우ㅏ', 'You are very beautiful ❤🎉', 'Black pink', '❤❤❤❤❤', '❤❤❤ I’m here 5 years later 😂❤❤❤🎉🎉']"
501,99iVEdynUVA,"['We want new blackpink vlogs❤', '❤❤❤❤❤❤', '901k 387', '901к', 'BLACKPINK house es lo mejor, verlas me hace sentir bien', 'Can’t wait!', '1M', '900K', 'Jisoo bella', 'Reinas hermosas']"
502,rfbggUOs7EA,"['블랙핑크 진심으로 사랑해요 진심으로 오래오래 그리고 너랑은 아무일도 없길 바랄게, 꼭 알아봐줘 난 팬이야 리사 사랑해 그리고 지수 제니 로즈❤', '나를 새벽 1시 9분까지 깨어 있게 만드는 건 너뿐이야 ❤', 'I am your biggest fan', '블랙핑크 사랑해🖤\U0001fa77', 'I love you 😚😚', 'Hlo i am big fan of blackpink i love you so much blackpink members love form indian blink. I am from india🇮🇳', 'i live in HK I can go to seul if I got 80 marks above or just 80 marks i hardly want to see you balckpink 😊🥰', 'BLACK PINK', 'Blackpink come to India 🇮🇳 please 🙏 ❤', 'Wow ada dari indo']"
503,Bn-2aJONSb4,"['Actually, BlackPink members do not need to wear wigs. Their real hair is already perfect!', 'How cute 💗💗💗💗💗', 'cute smile jisoo❤', 'Oink Oink. The Four Most Beautiful Flowers.. just remember that so many people are waiting for YOU.. for your Comeback.. because YOU are the Only one who can bring all kinds of people back to the seats.. only YOU can make the biggest Difference.. only YOU can do something that NO one else in this world can DO.. making it so Big.. bringing people back.. uniting and even reuniting the People coming from ALL different kinds of colors of their race.. people back to the seats to see YOU put on the Biggest and the greatest show on the earth.. Only YOU can do It.. because the Four Most Beautiful Flowers are the Flowers that comes from the field where Only YOU bring changes in this world.. the Best.. the TOP Tiers Super Stars.. the true Successors of all Time.. the Number ONES of Greatness..', 'We love BLACKPINK so much. I love you, Lisa Jennie, jisoo rose 🇰🇷🇰🇷🫰🏻🫰🏻🥰🥰😍😍😘', 'it\'s already 5 years ago.. and now im watching this again.. idk why im burst to tears :""))))', 'I name my cat Lisa', 'I love you guys a lot blackpink and i wish to meet you❤❤', 'Lisa is mine', ""Lisa'yı çok seviyorummmmmmmmn i love you lisa""]"
