,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
291,27h9SJcIdM0,BLACKPINK,BLACKPINK X Selena Gomez - 'Ice Cream' DANCE PERFORMANCE VIDEO (in ZEPETO),"‘Ice Cream’ Official Dance Performance Video is OUT NOW! 
Check out Selpink's first ever performance in ZEPETO 💖 

Join BLACKPINK's virtual fansign event, starting on September 3rd, exclusively on ZEPETO!
https://zepeto.onelink.me/yjKx/511300cb

Listen to “Ice Cream”: https://smarturl.it/IceCreamSingle
Watch the official music video: https://youtu.be/vRXZj0DzXIA
Shop the “Ice Cream” merch collection: https://smarturl.it/BLACKPINKShop

#BLACKPINK #블랙핑크 #SelenaGomez #셀레나고메즈 #IceCream #DancePerformance #ZEPETO #안무영상 #YG","['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'Lisa', 'Jisoo', 'Jennie', 'Rosé', 'BLINK', '블링크', 'Ice Cream', 'BLACKPINK Ice Cream', '블랙핑크 Ice Cream', 'Selena Gomez Ice Cream', '셀레나 고메즈 Ice Cream', '셀레나 고메즈', 'Selena Gomez', 'Selpink', '셀핑크', 'Ice Cream Dance Performance Video', 'BLACKPINK DANCE PERFORMANCE', 'Ice Cream Dance Performance']",2020-09-02T09:00:01Z,142318278,4699709,,155730,PT3M3S,hd,false
292,GGRN3OUKX50,BLACKPINK,BLACKPINK X Selena Gomez - 'Ice Cream' DANCE PERFORMANCE VIDEO Teaser,"Listen to “Ice Cream”: https://smarturl.it/IceCreamSingle
Watch the official music video: https://youtu.be/vRXZj0DzXIA
Shop the “Ice Cream” merch collection: https://smarturl.it/BLACKPINKShop

COMING SOON ! 
#BLACKPINK #블랙핑크 #SelenaGomez #셀레나고메즈 #IceCream #DancePerformance #ZEPETO #안무영상 #YG","['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'Lisa', 'Jisoo', 'Jennie', 'Rosé', 'BLINK', '블링크', 'Ice Cream', 'BLACKPINK Ice Cream', '블랙핑크 Ice Cream', 'Selena Gomez Ice Cream', '셀레나 고메즈 Ice Cream', '셀레나 고메즈', 'Selena Gomez', 'Selpink', '셀핑크']",2020-09-01T05:00:02Z,9005988,923083,,25273,PT19S,hd,false
293,bO8hS_W3BPE,BLACKPINK,BLACKPINK - 'Ice Cream (with Selena Gomez)' M/V MAKING FILM,"Listen to “Ice Cream”: https://smarturl.it/IceCreamSingle
Watch the official music video: https://youtu.be/vRXZj0DzXIA
Shop the “Ice Cream” merch collection: https://smarturl.it/BLACKPINKShop

#BLACKPINK #블랙핑크 #SelenaGomez #셀레나고메즈 #IceCream #NewSingle #MV_MAKING #YG","['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'Lisa', 'Jisoo', 'Jennie', 'Rosé', 'BLINK', '블링크', 'Ice Cream', 'BLACKPINK Ice Cream', '블랙핑크 Ice Cream', 'Selena Gomez Ice Cream', '셀레나 고메즈 Ice Cream', '셀레나 고메즈', 'Selena Gomez', 'Selpink', '셀핑크']",2020-08-29T01:00:10Z,25876432,1972996,,40278,PT3M50S,hd,true
294,3nZf_hL4g8A,BLACKPINK,BLACKPINK - '24/365 with BLACKPINK' EP.9,#BLACKPINK #블랙핑크 #24_365_WITH_BLACKPINK #EP9 #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'Lisa', 'Jisoo', 'Jennie', 'Rosé', 'BLINK', '블링크', 'Ice Cream', 'BLACKPINK Ice Cream', '블랙핑크 Ice Cream', 'Selena Gomez Ice Cream', '셀레나 고메즈 Ice Cream', '셀레나 고메즈', 'Selena Gomez', 'Selpink', '셀핑크', '24/365 with BLACKPINK', 'BLACKPINK 24/365', '24/365']",2020-08-29T00:00:01Z,9578568,679739,,16905,PT16M1S,hd,true
295,vRXZj0DzXIA,BLACKPINK,BLACKPINK - 'Ice Cream (with Selena Gomez)' M/V,"BLACKPINK - Ice Cream (with Selena Gomez)

Come a little closer cause you looking thirsty 
Imma make it better sip it like a Slurpee

Snow cone chilly 
Get it free like Willy 
In the jeans like Billie 
You be poppin’ like a wheelie 

Even in the sun you know I keep it icy 
You could take a lick but it’s too cold to bite me 

Brrr brrr frozen 
You’re the one been chosen 
Play the part like Moses 
Keep it fresh like roses 

Look so good yeah look so sweet 
Looking good enough to eat 

Coldest with this kiss so he call me ice cream 
Catch me in the fridge right where the ice be 

Look so good yeah look so sweet 
Baby you deserve a treat 

Diamonds on my wrist so he call me ice cream 
You can double dip cause I know you like me 

Ice cream chillin’ chillin’ 
Ice cream chillin’
Ice cream chillin’ chillin’ 
Ice cream chillin’

I know that my heart could be so cold 
But I’m sweet for you come put me in a cone

You’re the only touch yeah they get me melting
He’s my favorite flavor always gonna pick him

You’re the cherry piece just stay on top of me so
I can’t see nobody else for me no

Get it flip it scoop it 
Do it like that ah yeah ah yeah
Like it love it lick it
Do it like lalala oh yeah

Look so good yeah look so sweet 
Looking good enough to eat 

Coldest with this kiss so he call me ice cream 
Catch me in the fridge right where the ice be 

Look so good yeah look so sweet 
Baby you deserve a treat 

Diamonds on my wrist so he call me ice cream 
You can double dip cause I know you like me

Ice cream chillin’ chillin’ 
Ice cream chillin’
Ice cream chillin’ chillin’ 
Ice cream chillin’
Ice cream chillin’ chillin’ 
Ice cream chillin’
Ice cream chillin’ chillin’ 
Ice cream 

Chillin’ like a villain yeah ra ra ra
미친 미친듯한 속도 in my La Fera
너무 빨러 너는 삐끗 원한다면 그냥 지름
Millis Billis 매일 벌음 한여름 손목에 얼음

Keep it movin’ like my lease up
Think you fly boy where ya visa
Mona Lisa kinda Lisa
Needs an ice cream man that treats her

Keep it movin’ like my lease up
Think you fly boy where ya visa
Mona Lisa kinda Lisa
Needs an ice cream man that treats her

Na na na na na 
na na na na na na na
Ice on my wrist yeah I like it like this
Get the bag with the cream
If you know what I mean

Ice cream 
Ice cream 
Ice cream chillin’

Na na na na na 
na na na na na na na
Ice on my wrist yeah I like it like this
And I’m nice with the cream
If you know what I mean

Ice cream 
Ice cream 
Ice cream

Available on @ https://smarturl.it/IceCreamSingle

Official BLACKPINK Merchandise: http://smarturl.it/BLACKPINKShop/ 

More about BLACKPINK @
http://www.blackpinkofficial.com/
http://www.facebook.com/BLACKPINKOFFICIAL
http://www.youtube.com/BLACKPINKOFFICIAL
http://www.instagram.com/BLACKPINKOFFICIAL
https://twitter.com/BLACKPINK

#BLACKPINK #블랙핑크 #SelenaGomez #셀레나고메즈 #IceCream #NewSingle #MV #20200828_12amEST #20200828_1pmKST #OutNow #YG","['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'Lisa', 'Jisoo', 'Jennie', 'Rosé', 'BLINK', '블링크', 'Ice Cream', 'BLACKPINK Ice Cream', '블랙핑크 Ice Cream', 'Selena Gomez Ice Cream', '셀레나 고메즈 Ice Cream', '셀레나 고메즈', 'Selena Gomez', 'Selpink', '셀핑크']",2020-08-28T04:00:11Z,878261126,19952766,,3022620,PT3M3S,hd,true
296,ySo1_loUkcQ,BLACKPINK,BLACKPINK - 'Ice Cream (with Selena Gomez)' M/V TEASER,#BLACKPINK #블랙핑크 #SelenaGomez #셀레나고메즈 #IceCream #NewSingle #MV_Teaser #20200828_12amEST #20200828_1pmKST #Release #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'Lisa', 'Jisoo', 'Jennie', 'Rosé', 'BLINK', '블링크', 'Ice Cream', 'BLACKPINK Ice Cream', '블랙핑크 Ice Cream', 'Selena Gomez Ice Cream', '셀레나 고메즈 Ice Cream', '셀레나 고메즈', 'Selena Gomez', 'Selpink', '셀핑크']",2020-08-27T00:00:06Z,25807219,2566079,,225305,PT18S,hd,false
297,dGCSeyKL5dE,BLACKPINK,BLACKPINK X Selena Gomez - 'Ice Cream' Teaser Video,#BLACKPINK #블랙핑크 #SelenaGomez #셀레나고메즈 #IceCream #NewSingle #TeaserVideo #20200828_12amEST #20200828_1pmKST #Release #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'Lisa', 'Jisoo', 'Jennie', 'Rosé', 'BLINK', '블링크', 'Ice Cream', 'BLACKPINK Ice Cream', '블랙핑크 Ice Cream', 'Selena Gomez Ice Cream', '셀레나 고메즈 Ice Cream']",2020-08-24T00:00:07Z,16396685,1741909,,107089,PT28S,hd,false
298,ppYWU34iMFo,BLACKPINK,BLACKPINK - '24/365 with BLACKPINK' EP.8,#BLACKPINK #블랙핑크 #24_365_WITH_BLACKPINK #EP8 #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'Lisa', 'Jisoo', 'Jennie', 'Rosé', 'BLINK', '블링크', 'How You Like That', 'BLACKPINK How You Like That', '블랙핑크 How You Like That', 'HYLT', 'BLACKPINK HYLT', '블랙핑크 HYLT', '24/365 with BLACKPINK', 'BLACKPINK 24/365', '24/365']",2020-08-22T00:00:13Z,6587522,556828,,17479,PT18M1S,hd,true
299,Cct4uQTwkF4,BLACKPINK,BLACKPINK - '24/365 with BLACKPINK' EP.7,#BLACKPINK #블랙핑크 #24_365_WITH_BLACKPINK #EP7 #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'Lisa', 'Jisoo', 'Jennie', 'Rosé', 'BLINK', '블링크', 'How You Like That', 'BLACKPINK How You Like That', '블랙핑크 How You Like That', 'HYLT', 'BLACKPINK HYLT', '블랙핑크 HYLT', '24/365 with BLACKPINK', 'BLACKPINK 24/365', '24/365']",2020-08-15T00:00:01Z,10886035,770836,,23758,PT21M55S,hd,true
300,TqEPcWkPEBk,BLACKPINK,BLACKPINK - 2020 BLACKPINK'S SUMMER DIARY [IN SEOUL] PREVIEW,"#BLACKPINK #블랙핑크 #SUMMERDIARY #INSEOUL #RAKKOJAE
#20200831 #OFFLINERELEASE #BLINK #YG","['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'Lisa', 'Jisoo', 'Jennie', 'Rosé', 'BLINK', '블링크', 'How You Like That', 'BLACKPINK How You Like That', '블랙핑크 How You Like That', 'HYLT', 'BLACKPINK HYLT', '블랙핑크 HYLT']",2020-08-14T06:00:11Z,2854250,412129,,14008,PT52S,hd,true
301,784TL-z1P5g,BLACKPINK,BLACKPINK - 4TH ANNIVERSARY,#BLACKPINK #블랙핑크 #JISOO #JENNIE #ROSÉ #LISA #BLACKPINK4thANNIVERSARY #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'Lisa', 'Jisoo', 'Jennie', 'Rosé', 'BLINK', '블링크', 'How You Like That', 'BLACKPINK How You Like That', '블랙핑크 How You Like That', 'HYLT', 'BLACKPINK HYLT', '블랙핑크 HYLT', '4th ANNIVERSARY', 'BLACKPINK 4th ANNIVERSARY', '블랙핑크 4주년']",2020-08-08T11:00:02Z,12921045,1407379,,54163,PT7M16S,hd,true
302,2Ccv0YfDLBc,BLACKPINK,BLACKPINK - '24/365 with BLACKPINK' EP.6,#BLACKPINK #블랙핑크 #24_365_WITH_BLACKPINK #EP6 #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'Lisa', 'Jisoo', 'Jennie', 'Rosé', 'BLINK', '블링크', 'How You Like That', 'BLACKPINK How You Like That', '블랙핑크 How You Like That', 'HYLT', 'BLACKPINK HYLT', '블랙핑크 HYLT', '24/365 with BLACKPINK', 'BLACKPINK 24/365', '24/365']",2020-08-08T00:00:01Z,19702088,1320992,,45523,PT22M37S,hd,true
303,BjAjGUVCpDU,BLACKPINK,BLACKPINK - [How You Like That] ONLINE FANSIGNING EVENT,#BLACKPINK #블랙핑크 #HowYouLikeThat #ONLINE_FANSIGNING_EVENT #BLINK #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'Lisa', 'Jisoo', 'Jennie', 'Rosé', 'BLINK', '블링크', 'How You Like That', 'BLACKPINK How You Like That', '블랙핑크 How You Like That', 'HYLT', 'BLACKPINK HYLT', '블랙핑크 HYLT', 'ONLINE FANSIGNING EVENT']",2020-08-03T05:00:01Z,4163397,493996,,17152,PT1M18S,hd,true
304,UnGzwoYOEc8,BLACKPINK,BLACKPINK - '24/365 with BLACKPINK' EP.5,#BLACKPINK #블랙핑크 #24_365_WITH_BLACKPINK #EP5 #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'Lisa', 'Jisoo', 'Jennie', 'Rosé', 'BLINK', '블링크', 'How You Like That', 'BLACKPINK How You Like That', '블랙핑크 How You Like That', 'HYLT', 'BLACKPINK HYLT', '블랙핑크 HYLT', '24/365 with BLACKPINK', 'BLACKPINK 24/365', '24/365']",2020-08-01T00:00:04Z,9365379,717142,,25725,PT16M7S,hd,true
305,LcGgtIRi-EU,BLACKPINK,BLACKPINK - '24/365 with BLACKPINK' EP.4,#BLACKPINK #블랙핑크 #24_365_WITH_BLACKPINK #EP4 #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'Lisa', 'Jisoo', 'Jennie', 'Rosé', 'BLINK', '블링크', 'How You Like That', 'BLACKPINK How You Like That', '블랙핑크 How You Like That', 'HYLT', 'BLACKPINK HYLT', '블랙핑크 HYLT', '24/365 with BLACKPINK', 'BLACKPINK 24/365', '24/365']",2020-07-25T00:00:02Z,11795576,770366,,21283,PT15M42S,hd,true
306,7PpUuLYWcs8,BLACKPINK,BLACKPINK - 'How You Like That' 0719 SBS Inkigayo : NO.1 OF THE WEEK,"Copyrightⓒ2020 SBS Contents Hub Co., Ltd. & YG Entertainment Inc. All rights reserved.

[BLACKPINK - 'How You Like That' 0719 SBS Inkigayo : NO.1 OF THE WEEK]

*NAVER TVcast로 보기 : https://tv.naver.com/v/14859533

#BLACKPINK #블랙핑크 #HowYouLikeThat

More about BLACKPINK @
http://www.blackpinkofficial.com/
http://www.facebook.com/BLACKPINKOFFICIAL
http://www.youtube.com/BLACKPINKOFFICIAL
http://www.instagram.com/BLACKPINKOFFICIAL
http://www.twitter.com/BLACKPINK","['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'Lisa', 'Jisoo', 'Jennie', 'Rosé', 'BLINK', '블링크', 'How You Like That', 'BLACKPINK How You Like That', '블랙핑크 How You Like That', 'HYLT', 'BLACKPINK HYLT', '블랙핑크 HYLT', '인기가요', 'Inkigayo', '블랙핑크 인기가요']",2020-07-19T11:06:41Z,12838675,811868,,28721,PT4M17S,hd,false
307,yuU7RwiXXlM,BLACKPINK,BLACKPINK - '24/365 with BLACKPINK' EP.3,#BLACKPINK #블랙핑크 #24_365_WITH_BLACKPINK #EP3 #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'Lisa', 'Jisoo', 'Jennie', 'Rosé', 'BLINK', '블링크', '24/365', '24/365 with BLACKPINK', 'BLACKPINK 24/365']",2020-07-18T00:00:12Z,13387129,939340,,36755,PT18M26S,hd,true
308,21Zo1sjN3gY,BLACKPINK,BLACKPINK - 'How You Like That' COUNTDOWN LIVE REPLAY,#BLACKPINK #블랙핑크 #HowYouLikeThat #CountdownLive #Replay #Vlive #YouTube #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'Lisa', 'Jisoo', 'Jennie', 'Rosé', 'BLINK', '블링크', 'How You Like That', 'BLACKPINK How You Like That', '블랙핑크 How You Like That', 'HYLT', 'BLACKPINK HYLT', '블랙핑크 HYLT', 'COUNTDOWN LIVE', '블랙핑크 카운트다운 라이브']",2020-07-13T07:00:01Z,6871946,615485,,20942,PT58M28S,hd,true
309,04lxLDmFaOE,BLACKPINK,BLACKPINK - 'How You Like That' 0712 SBS Inkigayo : NO.1 OF THE WEEK,"Copyrightⓒ2020 SBS Contents Hub Co., Ltd. & YG Entertainment Inc. All rights reserved.

[BLACKPINK - 'How You Like That' 0712 SBS Inkigayo : NO.1 OF THE WEEK]

*NAVER TVcast로 보기 : https://tv.naver.com/v/14742052

#BLACKPINK #블랙핑크 #HowYouLikeThat

More about BLACKPINK @
http://www.blackpinkofficial.com/
http://www.facebook.com/BLACKPINKOFFICIAL
http://www.youtube.com/BLACKPINKOFFICIAL
http://www.instagram.com/BLACKPINKOFFICIAL
http://www.twitter.com/BLACKPINK","['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'Lisa', 'Jisoo', 'Jennie', 'Rosé', 'BLINK', '블링크', 'How You Like That', 'BLACKPINK How You Like That', '블랙핑크 How You Like That', 'HYLT', 'BLACKPINK HYLT', '블랙핑크 HYLT', '블랙핑크 인기가요', 'BLACKPINK Inkigayo', '블핑 인기가요', '블핑 인가']",2020-07-12T08:47:29Z,10339354,831862,,37802,PT4M28S,hd,false
310,U_RL_wbowhw,BLACKPINK,BLACKPINK - '24/365 with BLACKPINK' EP.2,#BLACKPINK #블랙핑크 #24_365_WITH_BLACKPINK #EP2 #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'Lisa', 'Jisoo', 'Jennie', 'Rosé', 'BLINK', '블링크', 'How You Like That', 'BLACKPINK How You Like That', '블랙핑크 How You Like That', 'HYLT', 'BLACKPINK HYLT', '블랙핑크 HYLT', '24/365 with BLACKPINK', 'BLACKPINK 24/365', '24/365']",2020-07-11T00:00:11Z,18870368,1191654,,35749,PT17M21S,hd,true
311,32si5cfrCNc,BLACKPINK,BLACKPINK - 'How You Like That' DANCE PERFORMANCE VIDEO,"▶️ MORE INFO ABOUT DANCE COVER CONTEST : https://bit.ly/2Z2UBy6

#BLACKPINK #블랙핑크 #HowYouLikeThat #PreReleaseSingle #DANCE_PERFORMANCE_VIDEO #안무영상 #YG","['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'Lisa', 'Jisoo', 'Jennie', 'Rosé', 'BLINK', '블링크', 'How You Like That', 'BLACKPINK How You Like That', '블랙핑크 How You Like That', 'HYLT', 'BLACKPINK HYLT', '블랙핑크 HYLT', 'How You Like That DANCE PERFORMANCE VIDEO', 'HYLT DANCE PERFORMANCE', 'HYLT DANCE', 'DANCE PERFORMANCE VIDEO']",2020-07-06T00:00:00Z,1523123401,17914742,,929174,PT3M1S,hd,false
312,JLOwA3o6Zr0,BLACKPINK,BLACKPINK - 'How You Like That' 0705 SBS Inkigayo,"Copyrightⓒ2020 SBS Contents Hub Co., Ltd. & YG Entertainment Inc. All rights reserved.

[BLACKPINK - 'How You Like That' 0705 SBS Inkigayo]

*NAVER TVcast로 보기 : https://tv.naver.com/v/14631289

#BLACKPINK #블랙핑크 #HowYouLikeThat

More about BLACKPINK @
http://www.blackpinkofficial.com/
http://www.facebook.com/BLACKPINKOFFICIAL
http://www.youtube.com/BLACKPINKOFFICIAL
http://www.instagram.com/BLACKPINKOFFICIAL
http://www.twitter.com/BLACKPINK","['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'Lisa', 'Jisoo', 'Jennie', 'Rosé', 'BLINK', '블링크', 'How You Like That', 'BLACKPINK How You Like That', '블랙핑크 How You Like That', 'HYLT', 'BLACKPINK HYLT', '블랙핑크 HYLT', '블랙핑크 인기가요', 'BLACKPINK Inkigayo', '블핑 인기가요', '블핑 인가']",2020-07-05T09:16:21Z,13453764,971363,,36131,PT3M7S,hd,false
313,1viIqwCiEr8,BLACKPINK,BLACKPINK - '24/365 with BLACKPINK' EP.1,#BLACKPINK #블랙핑크 #24_365_WITH_BLACKPINK #EP1 #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'Lisa', 'Jisoo', 'Jennie', 'Rosé', 'BLINK', '블링크', 'How You Like That', 'BLACKPINK How You Like That', '블랙핑크 How You Like That', 'HYLT', 'BLACKPINK HYLT', '블랙핑크 HYLT', '24/365 with BLACKPINK', 'BLACKPINK 24/365', '24/365']",2020-07-04T00:00:00Z,15325899,1224200,,39994,PT18M28S,hd,true
314,t0RcZWn085g,BLACKPINK,BLACKPINK - 'How You Like That' 0628 SBS Inkigayo,"Copyrightⓒ2020 SBS Contents Hub Co., Ltd. & YG Entertainment Inc. All rights reserved.

[BLACKPINK - 'How You Like That' 0628 SBS Inkigayo]

*NAVER TVcast로 보기 : https://tv.naver.com/v/14515109

#BLACKPINK #블랙핑크 #HowYouLikeThat

More about BLACKPINK @
http://www.blackpinkofficial.com/
http://www.facebook.com/BLACKPINKOFFICIAL
http://www.youtube.com/BLACKPINKOFFICIAL
http://www.instagram.com/BLACKPINKOFFICIAL
http://www.twitter.com/BLACKPINK","['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'Lisa', 'Jisoo', 'Jennie', 'Rosé', 'BLINK', '블링크', 'How You Like That', 'BLACKPINK How You Like That', '블랙핑크 How You Like That', 'HYLT', 'BLACKPINK HYLT', '블랙핑크 HYLT', '블랙핑크 인기가요', 'BLACKPINK Inkigayo', '블핑 인기가요', '블핑 인가']",2020-06-28T15:00:27Z,52181251,2287429,,59181,PT3M13S,hd,false
315,KVsRHth92Jw,BLACKPINK,BLACKPINK - 'How You Like That' M/V MAKING FILM,#BLACKPINK #블랙핑크 #HowYouLikeThat #PreReleaseSingle #MV_MAKING #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'Lisa', 'Jisoo', 'Jennie', 'Rosé', 'BLINK', '블링크', 'How You Like That', 'BLACKPINK How You Like That', '블랙핑크 How You Like That', 'HYLT', 'BLACKPINK HYLT', '블랙핑크 HYLT', 'M/V MAKING FILM', '뮤비 메이킹', '블핑 뮤비', '블랙핑크 뮤비 메이킹', 'HYLT MV MAKING', 'MAKING FILM']",2020-06-27T00:00:02Z,30568383,2427909,,53701,PT5M50S,hd,true
316,ioNng23DkIM,BLACKPINK,BLACKPINK - 'How You Like That' M/V,"BLACKPINK - How You Like That

보란 듯이 무너졌어
바닥을 뚫고 저 지하까지
옷 끝자락 잡겠다고
저 높이 두 손을 뻗어봐도

다시 캄캄한 이곳에 light up the sky
네 두 눈을 보며 I’ll kiss you goodbye
실컷 비웃어라 꼴좋으니까
이제 너희 하나 둘 셋

Ha how you like that?
You gon’ like that that that that that
How you like that?
How you like that that that that that

Now look at you now look at me
Look at you now look at me 
Look at you now look at me

How you like that

Now look at you now look at me
Look at you now look at me 
Look at you now look at me

How you like that

Your girl need it all and that’s a hundred
백 개 중에 백 내 몫을 원해
Karma come and get some 
딱하지만 어쩔 수 없잖아
What’s up, I’m right back
방아쇠를 cock back
Plain Jane get hijacked
Don’t like me? Then tell me how you like that

더 캄캄한 이곳에 shine like the stars
그 미소를 띠며 I’ll kiss you goodbye

실컷 비웃어라 꼴좋으니까 
이제 너희 하나 둘 셋

Ha how you like that?
You gon’ like that that that that that
How you like that?
How you like that that that that that

Now look at you now look at me
Look at you now look at me 
Look at you now look at me

How you like that

Now look at you now look at me
Look at you now look at me 
Look at you now look at me

How you like that

날개 잃은 채로 추락했던 날
어두운 나날 속에 갇혀 있던 날
그때쯤에 넌 날 끝내야 했어
Look up in the sky it’s a bird it’s a plane

Bring out your boss bish

BLACKPINK!

How you like that 
You gon’ like that 
How you like that 

Available on @ https://smarturl.it/HowYouLikeThat

More about BLACKPINK @
http://www.blackpinkofficial.com/
http://www.facebook.com/BLACKPINKOFFICIAL
http://www.youtube.com/BLACKPINKOFFICIAL
http://www.instagram.com/BLACKPINKOFFICIAL
https://twitter.com/BLACKPINK

#BLACKPINK #블랙핑크 #HowYouLikeThat #PreReleaseSingle #MV #20200626_6pm #OutNow #YG","['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'Lisa', 'Jisoo', 'Jennie', 'Rosé', 'BLINK', '블링크', 'How You Like That', 'BLACKPINK How You Like That', '블랙핑크 How You Like That', 'HYLT', 'BLACKPINK HYLT', '블랙핑크 HYLT', 'HYLT MV', 'How You Like That MV']",2020-06-26T08:58:14Z,1251035253,24789443,,5094183,PT3M4S,hd,true
