1053458641	20220711	202207	2022	2022.5233	BUS	COMPANY						BUS			PAK	PAKISTAN	PAK								1	061	061	06	2	6.4	1	1	1	0.506329113924054	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Islamabad, Islamabad, Pakistan	PK	PK08	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	33.7	73.1667	-2762812	20220711	https://tolonews.com/index.php/business-178872
1053458644	20220711	202207	2022	2022.5233	BUS	AIRLINE						BUS			TUR	TURKISH	TUR								1	060	060	06	2	6.0	1	1	1	1.0752688172043	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220711	https://tolonews.com/index.php/business-178869
1053458646	20220711	202207	2022	2022.5233	BUS	AIRLINE						BUS			TUR	TURKISH	TUR								1	060	060	06	2	6.0	2	1	2	1.0752688172043	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	1	Turkey	TU	TU	39.059012	34.911546	TU	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220711	https://tolonews.com/index.php/business-178869
1053458647	20220711	202207	2022	2022.5233	BUS	AIRLINE						BUS			TURBUS	TURKEY	TUR					BUS			1	060	060	06	2	6.0	2	1	2	1.0752688172043	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220711	https://tolonews.com/index.php/business-178869
1053458648	20220711	202207	2022	2022.5233	BUS	AIRLINE						BUS			TURBUS	TURKISH	TUR					BUS			1	060	060	06	2	6.0	4	1	4	1.0752688172043	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	1	Turkey	TU	TU	39.059012	34.911546	TU	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220711	https://tolonews.com/index.php/business-178869
1053459013	20220711	202207	2022	2022.5233	MIL	MILITARY						MIL													1	061	061	06	2	6.4	9	4	9	0.449257006658416	4	Deh-Sabz, Kabol, Afghanistan	AF	AF13	34.6447	69.3973	-3373938	0							4	Deh-Sabz, Kabol, Afghanistan	AF	AF13	34.6447	69.3973	-3373938	20220711	https://tolonews.com/index.php/business-178872
1053459014	20220711	202207	2022	2022.5233	MIL	MILITARY						MIL													1	061	061	06	2	6.4	9	4	9	0.449257006658416	4	Deh-Sabz, Kabol, Afghanistan	AF	AF13	34.6447	69.3973	-3373938	0							4	Cherat Cement Factory, North-West Frontier, Pakistan	PK	PK03	33.9054	71.911	10567768	20220711	https://tolonews.com/index.php/business-178872
1053459063	20220711	202207	2022	2022.5233	PAK	PAKISTAN	PAK								AFG	AFGHANISTAN	AFG								0	036	036	03	1	4.0	6	1	6	1.0752688172043	1	Pakistan	PK	PK	30	70	PK	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220711	https://tolonews.com/index.php/business-178869
1053459064	20220711	202207	2022	2022.5233	PAK	PAKISTAN	PAK								AFG	AFGHANISTAN	AFG								0	036	036	03	1	4.0	2	1	2	1.0752688172043	1	Pakistan	PK	PK	30	70	PK	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	1	Pakistan	PK	PK	30	70	PK	20220711	https://tolonews.com/index.php/business-178869
1053459067	20220711	202207	2022	2022.5233	PAK	PAKISTAN	PAK								AFG	AFGHAN	AFG								0	061	061	06	2	6.4	28	4	28	0.449257006658416	4	Islamabad, Islamabad, Pakistan	PK	PK08	33.7	73.1667	-2762812	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Islamabad, Islamabad, Pakistan	PK	PK08	33.7	73.1667	-2762812	20220711	https://tolonews.com/index.php/business-178872
1053459762	20220711	202207	2022	2022.5233	AFG	KABUL	AFG								AFGCVL	KABUL	AFG					CVL			1	114	114	11	3	-2.0	24	2	20	-7.54716981132076	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220711	https://www.afghanistansun.com/news/272615737/kabul-residents-complains-of-increased-trash-across-city
1053459763	20220711	202207	2022	2022.5233	AFGCVL	KABUL	AFG					CVL													1	114	114	11	3	-2.0	12	2	12	-7.54716981132076	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	0							4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220711	https://www.afghanistansun.com/news/272615737/kabul-residents-complains-of-increased-trash-across-city
